?threadURL	?postURL	?cosine	?rank	?contentPost	?datePost	?age	?sexe	?threadTitle
<http://forum.doctissimo.fr/medicaments/Neuroleptiques/phobie-social-neuro-sujet_1254_1.htm>	<http://forum.doctissimo.fr/medicaments/Neuroleptiques/phobie-social-neuro-sujet_1254_1.htm#post_0WedJun1300:00:00CEST2012.ttl>	"0.078125"^^<http://www.w3.org/2001/XMLSchema#double>		Bonjour a tous, Voila je suis atteins de phobie sociale depuis mes 16 ans, j'en ai maintenant 20 et j'ai commencer il y a de cela 6 semaines le deroxat. Malheureusement pour l'instant il ne fais pas beaucoup d'effet. mais certaine personnes m'ont dis qu'il ont du attendre bien 2 moi avant de voir les effets arriver. Bref, j'ai entendu dire que les neuro comme la depakine pouvaient améliorer l'effet des AD au niveau de l'anxiété. Est-ce vrai? Cela vaut il le coups niveau avantage/désavantage? J'attends vos réponse, merci..	"2012-06-13"^^<http://www.w3.org/2001/XMLSchema#date>	"1992-05-18"^^<http://www.w3.org/2001/XMLSchema#date>	female	Phobie social et neuro
<http://forum.doctissimo.fr/medicaments/Neuroleptiques/phobie-social-neuro-sujet_1254_1.htm>	<http://forum.doctissimo.fr/medicaments/Neuroleptiques/phobie-social-neuro-sujet_1254_1.htm#post_0WedJun1300:00:00CEST2012.ttl>	"0.078125"^^<http://www.w3.org/2001/XMLSchema#double>		Bonjour a tous, Voila je suis atteins de phobie sociale depuis mes 16 ans, j'en ai maintenant 20 et j'ai commencer il y a de cela 6 semaines le deroxat. Malheureusement pour l'instant il ne fais pas beaucoup d'effet. mais certaine personnes m'ont dis qu'il ont du attendre bien 2 moi avant de voir les effets arriver. Bref, j'ai entendu dire que les neuro comme la depakine pouvaient améliorer l'effet des AD au niveau de l'anxiété. Est-ce vrai? Cela vaut il le coups niveau avantage/désavantage? J'attends vos réponse, merci..	"2012-06-13"^^<http://www.w3.org/2001/XMLSchema#date>	"1992-05-18"^^<http://www.w3.org/2001/XMLSchema#date>	female	Phobie social et neuro
<http://forum.doctissimo.fr/medicaments/Neuroleptiques/phobie-social-neuro-sujet_1254_1.htm>	<http://forum.doctissimo.fr/medicaments/Neuroleptiques/phobie-social-neuro-sujet_1254_1.htm#post_0WedJun1300:00:00CEST2012.ttl>	"0.078125"^^<http://www.w3.org/2001/XMLSchema#double>		Bonjour a tous, Voila je suis atteins de phobie sociale depuis mes 16 ans, j'en ai maintenant 20 et j'ai commencer il y a de cela 6 semaines le deroxat. Malheureusement pour l'instant il ne fais pas beaucoup d'effet. mais certaine personnes m'ont dis qu'il ont du attendre bien 2 moi avant de voir les effets arriver. Bref, j'ai entendu dire que les neuro comme la depakine pouvaient améliorer l'effet des AD au niveau de l'anxiété. Est-ce vrai? Cela vaut il le coups niveau avantage/désavantage? J'attends vos réponse, merci..	"2012-06-13"^^<http://www.w3.org/2001/XMLSchema#date>	"1992-05-18"^^<http://www.w3.org/2001/XMLSchema#date>	female	Phobie social et neuro
<http://forum.doctissimo.fr/medicaments/Neuroleptiques/phobie-social-neuro-sujet_1254_1.htm>	<http://forum.doctissimo.fr/medicaments/Neuroleptiques/phobie-social-neuro-sujet_1254_1.htm#post_0WedJun1300:00:00CEST2012.ttl>	"0.078125"^^<http://www.w3.org/2001/XMLSchema#double>		Bonjour a tous, Voila je suis atteins de phobie sociale depuis mes 16 ans, j'en ai maintenant 20 et j'ai commencer il y a de cela 6 semaines le deroxat. Malheureusement pour l'instant il ne fais pas beaucoup d'effet. mais certaine personnes m'ont dis qu'il ont du attendre bien 2 moi avant de voir les effets arriver. Bref, j'ai entendu dire que les neuro comme la depakine pouvaient améliorer l'effet des AD au niveau de l'anxiété. Est-ce vrai? Cela vaut il le coups niveau avantage/désavantage? J'attends vos réponse, merci..	"2012-06-13"^^<http://www.w3.org/2001/XMLSchema#date>	"1992-05-18"^^<http://www.w3.org/2001/XMLSchema#date>	female	Phobie social et neuro
<http://forum.doctissimo.fr/medicaments/Neuroleptiques/phobie-social-neuro-sujet_1254_1.htm>	<http://forum.doctissimo.fr/medicaments/Neuroleptiques/phobie-social-neuro-sujet_1254_1.htm#post_0WedJun1300:00:00CEST2012.ttl>	"0.078125"^^<http://www.w3.org/2001/XMLSchema#double>		Bonjour a tous, Voila je suis atteins de phobie sociale depuis mes 16 ans, j'en ai maintenant 20 et j'ai commencer il y a de cela 6 semaines le deroxat. Malheureusement pour l'instant il ne fais pas beaucoup d'effet. mais certaine personnes m'ont dis qu'il ont du attendre bien 2 moi avant de voir les effets arriver. Bref, j'ai entendu dire que les neuro comme la depakine pouvaient améliorer l'effet des AD au niveau de l'anxiété. Est-ce vrai? Cela vaut il le coups niveau avantage/désavantage? J'attends vos réponse, merci..	"2012-06-13"^^<http://www.w3.org/2001/XMLSchema#date>	"1992-05-18"^^<http://www.w3.org/2001/XMLSchema#date>	female	Phobie social et neuro
<http://forum.doctissimo.fr/medicaments/Neuroleptiques/phobie-social-neuro-sujet_1254_1.htm>	<http://forum.doctissimo.fr/medicaments/Neuroleptiques/phobie-social-neuro-sujet_1254_1.htm#post_0WedJun1300:00:00CEST2012.ttl>	"0.078125"^^<http://www.w3.org/2001/XMLSchema#double>		Bonjour a tous, Voila je suis atteins de phobie sociale depuis mes 16 ans, j'en ai maintenant 20 et j'ai commencer il y a de cela 6 semaines le deroxat. Malheureusement pour l'instant il ne fais pas beaucoup d'effet. mais certaine personnes m'ont dis qu'il ont du attendre bien 2 moi avant de voir les effets arriver. Bref, j'ai entendu dire que les neuro comme la depakine pouvaient améliorer l'effet des AD au niveau de l'anxiété. Est-ce vrai? Cela vaut il le coups niveau avantage/désavantage? J'attends vos réponse, merci..	"2012-06-13"^^<http://www.w3.org/2001/XMLSchema#date>	"1992-05-18"^^<http://www.w3.org/2001/XMLSchema#date>	female	Phobie social et neuro
<http://forum.doctissimo.fr/medicaments/Neuroleptiques/phobie-social-neuro-sujet_1254_1.htm>	<http://forum.doctissimo.fr/medicaments/Neuroleptiques/phobie-social-neuro-sujet_1254_1.htm#post_0WedJun1300:00:00CEST2012.ttl>	"0.078125"^^<http://www.w3.org/2001/XMLSchema#double>		Bonjour a tous, Voila je suis atteins de phobie sociale depuis mes 16 ans, j'en ai maintenant 20 et j'ai commencer il y a de cela 6 semaines le deroxat. Malheureusement pour l'instant il ne fais pas beaucoup d'effet. mais certaine personnes m'ont dis qu'il ont du attendre bien 2 moi avant de voir les effets arriver. Bref, j'ai entendu dire que les neuro comme la depakine pouvaient améliorer l'effet des AD au niveau de l'anxiété. Est-ce vrai? Cela vaut il le coups niveau avantage/désavantage? J'attends vos réponse, merci..	"2012-06-13"^^<http://www.w3.org/2001/XMLSchema#date>	"1992-05-18"^^<http://www.w3.org/2001/XMLSchema#date>	female	Phobie social et neuro
<http://forum.doctissimo.fr/medicaments/Neuroleptiques/phobie-social-neuro-sujet_1254_1.htm>	<http://forum.doctissimo.fr/medicaments/Neuroleptiques/phobie-social-neuro-sujet_1254_1.htm#post_0WedJun1300:00:00CEST2012.ttl>	"0.078125"^^<http://www.w3.org/2001/XMLSchema#double>		Bonjour a tous, Voila je suis atteins de phobie sociale depuis mes 16 ans, j'en ai maintenant 20 et j'ai commencer il y a de cela 6 semaines le deroxat. Malheureusement pour l'instant il ne fais pas beaucoup d'effet. mais certaine personnes m'ont dis qu'il ont du attendre bien 2 moi avant de voir les effets arriver. Bref, j'ai entendu dire que les neuro comme la depakine pouvaient améliorer l'effet des AD au niveau de l'anxiété. Est-ce vrai? Cela vaut il le coups niveau avantage/désavantage? J'attends vos réponse, merci..	"2012-06-13"^^<http://www.w3.org/2001/XMLSchema#date>	"1992-05-18"^^<http://www.w3.org/2001/XMLSchema#date>	female	Phobie social et neuro
<http://forum.doctissimo.fr/medicaments/Neuroleptiques/phobie-social-neuro-sujet_1254_1.htm>	<http://forum.doctissimo.fr/medicaments/Neuroleptiques/phobie-social-neuro-sujet_1254_1.htm#post_0WedJun1300:00:00CEST2012.ttl>	"0.078125"^^<http://www.w3.org/2001/XMLSchema#double>		Bonjour a tous, Voila je suis atteins de phobie sociale depuis mes 16 ans, j'en ai maintenant 20 et j'ai commencer il y a de cela 6 semaines le deroxat. Malheureusement pour l'instant il ne fais pas beaucoup d'effet. mais certaine personnes m'ont dis qu'il ont du attendre bien 2 moi avant de voir les effets arriver. Bref, j'ai entendu dire que les neuro comme la depakine pouvaient améliorer l'effet des AD au niveau de l'anxiété. Est-ce vrai? Cela vaut il le coups niveau avantage/désavantage? J'attends vos réponse, merci..	"2012-06-13"^^<http://www.w3.org/2001/XMLSchema#date>	"1992-05-18"^^<http://www.w3.org/2001/XMLSchema#date>	female	Phobie social et neuro
<http://forum.doctissimo.fr/medicaments/Neuroleptiques/phobie-social-neuro-sujet_1254_1.htm>	<http://forum.doctissimo.fr/medicaments/Neuroleptiques/phobie-social-neuro-sujet_1254_1.htm#post_0WedJun1300:00:00CEST2012.ttl>	"0.078125"^^<http://www.w3.org/2001/XMLSchema#double>		Bonjour a tous, Voila je suis atteins de phobie sociale depuis mes 16 ans, j'en ai maintenant 20 et j'ai commencer il y a de cela 6 semaines le deroxat. Malheureusement pour l'instant il ne fais pas beaucoup d'effet. mais certaine personnes m'ont dis qu'il ont du attendre bien 2 moi avant de voir les effets arriver. Bref, j'ai entendu dire que les neuro comme la depakine pouvaient améliorer l'effet des AD au niveau de l'anxiété. Est-ce vrai? Cela vaut il le coups niveau avantage/désavantage? J'attends vos réponse, merci..	"2012-06-13"^^<http://www.w3.org/2001/XMLSchema#date>	"1992-05-18"^^<http://www.w3.org/2001/XMLSchema#date>	female	Phobie social et neuro
<http://forum.doctissimo.fr/medicaments/Neuroleptiques/phobie-social-neuro-sujet_1254_1.htm>	<http://forum.doctissimo.fr/medicaments/Neuroleptiques/phobie-social-neuro-sujet_1254_1.htm#post_0WedJun1300:00:00CEST2012.ttl>	"0.078125"^^<http://www.w3.org/2001/XMLSchema#double>		Bonjour a tous, Voila je suis atteins de phobie sociale depuis mes 16 ans, j'en ai maintenant 20 et j'ai commencer il y a de cela 6 semaines le deroxat. Malheureusement pour l'instant il ne fais pas beaucoup d'effet. mais certaine personnes m'ont dis qu'il ont du attendre bien 2 moi avant de voir les effets arriver. Bref, j'ai entendu dire que les neuro comme la depakine pouvaient améliorer l'effet des AD au niveau de l'anxiété. Est-ce vrai? Cela vaut il le coups niveau avantage/désavantage? J'attends vos réponse, merci..	"2012-06-13"^^<http://www.w3.org/2001/XMLSchema#date>	"1992-05-18"^^<http://www.w3.org/2001/XMLSchema#date>	female	Phobie social et neuro
<http://forum.doctissimo.fr/medicaments/Neuroleptiques/phobie-social-neuro-sujet_1254_1.htm>	<http://forum.doctissimo.fr/medicaments/Neuroleptiques/phobie-social-neuro-sujet_1254_1.htm#post_0WedJun1300:00:00CEST2012.ttl>	"0.078125"^^<http://www.w3.org/2001/XMLSchema#double>		Bonjour a tous, Voila je suis atteins de phobie sociale depuis mes 16 ans, j'en ai maintenant 20 et j'ai commencer il y a de cela 6 semaines le deroxat. Malheureusement pour l'instant il ne fais pas beaucoup d'effet. mais certaine personnes m'ont dis qu'il ont du attendre bien 2 moi avant de voir les effets arriver. Bref, j'ai entendu dire que les neuro comme la depakine pouvaient améliorer l'effet des AD au niveau de l'anxiété. Est-ce vrai? Cela vaut il le coups niveau avantage/désavantage? J'attends vos réponse, merci..	"2012-06-13"^^<http://www.w3.org/2001/XMLSchema#date>	"1992-05-18"^^<http://www.w3.org/2001/XMLSchema#date>	female	Phobie social et neuro
<http://forum.doctissimo.fr/medicaments/Neuroleptiques/phobie-social-neuro-sujet_1254_1.htm>	<http://forum.doctissimo.fr/medicaments/Neuroleptiques/phobie-social-neuro-sujet_1254_1.htm#post_0WedJun1300:00:00CEST2012.ttl>	"0.078125"^^<http://www.w3.org/2001/XMLSchema#double>		Bonjour a tous, Voila je suis atteins de phobie sociale depuis mes 16 ans, j'en ai maintenant 20 et j'ai commencer il y a de cela 6 semaines le deroxat. Malheureusement pour l'instant il ne fais pas beaucoup d'effet. mais certaine personnes m'ont dis qu'il ont du attendre bien 2 moi avant de voir les effets arriver. Bref, j'ai entendu dire que les neuro comme la depakine pouvaient améliorer l'effet des AD au niveau de l'anxiété. Est-ce vrai? Cela vaut il le coups niveau avantage/désavantage? J'attends vos réponse, merci..	"2012-06-13"^^<http://www.w3.org/2001/XMLSchema#date>	"1992-05-18"^^<http://www.w3.org/2001/XMLSchema#date>	female	Phobie social et neuro
<http://forum.doctissimo.fr/medicaments/Neuroleptiques/risperdal-maladie-sujet_1612_1.htm>	<http://forum.doctissimo.fr/medicaments/Neuroleptiques/risperdal-maladie-sujet_1612_1.htm#post_0SatJan3100:00:00CET2015.ttl>	"0.02734375"^^<http://www.w3.org/2001/XMLSchema#double>		Bonjour a tous, J'ai fait une bouffée délirante aigue fin décembre 2013. Cela fesait 7ans que je fumais du Cannabis et j'en fumais avant que n'arrive cette crise qui a duré 1 à 2 semaines. Au bout de 3jours de crise on m'a fait hospitalisé en H.P. Ils m'ont mit sous RISPERDAL, le premier mois en cachet et depuis que je suis en Hopital de jour on me fait des injections de RISPERDAL, au début 50mg puis 37.5mg et maintenant 25mg depuis 4-5mois. Ma psychiatre est catégorique, elle est sûr que je suis Schizophrène et que je dois prendre un traitement à vie. C'est vrai que pendant cette longue période sous cannabis je n'allais pas bien, timidité maladive/angoisses, sentiment de persécution, manque de motivation... et puis est arrivé cette psychose... A l’hôpital de jour avec le traitement, les premiers mois étaient très difficile, fatigue, tjrs mal dans ma peau, sentiments de persécution, grand manque d'élan, envie de rien... depuis cette crise donc depuis 1ans et 1 mois j'ai arrêter totalement le cannabis (mit a part 3 ou 4 fois 1 joint ) et c'est vrai qu'il y a de gros progrès, je me sens mieux dans ma peau, j'ai fait des progrès de sociabilisation moi le ver solitaire je me sens moi persécuté moins d'angoisses et de timidité MAIS le gros problème est mon manque d'élan pour faire les choses, grosse paresse et mal de vivre limite dépression et avec tout les témoignages sur les effets secondaires du RISPERDAL tout me laisse a penser que c'est le traitement qui me fait déprimer et me donne envie de rester au fond de mon lit quand je suis chez moi. J'en ai parler a la Psychiatre mais elle me dit que c'est la maladie qui fait ça. J'ai oublié de préciser que je prend un régulateur d'Humeur DEPAKINE chrono 500mg matin et soir... J'aimerais vraiment retrouver mon élan et ma joie de vivre en gros arrêter de déprimer, HELP Sinon j'envisage d’arrêter le traitement pour voir mais ça sens la rechute... Que faire?	"2015-01-31"^^<http://www.w3.org/2001/XMLSchema#date>	"1989-12-21"^^<http://www.w3.org/2001/XMLSchema#date>	female	RISPERDAL ou MALADIE
<http://forum.doctissimo.fr/medicaments/Neuroleptiques/risperdal-maladie-sujet_1612_1.htm>	<http://forum.doctissimo.fr/medicaments/Neuroleptiques/risperdal-maladie-sujet_1612_1.htm#post_0SatJan3100:00:00CET2015.ttl>	"0.02734375"^^<http://www.w3.org/2001/XMLSchema#double>		Bonjour a tous, J'ai fait une bouffée délirante aigue fin décembre 2013. Cela fesait 7ans que je fumais du Cannabis et j'en fumais avant que n'arrive cette crise qui a duré 1 à 2 semaines. Au bout de 3jours de crise on m'a fait hospitalisé en H.P. Ils m'ont mit sous RISPERDAL, le premier mois en cachet et depuis que je suis en Hopital de jour on me fait des injections de RISPERDAL, au début 50mg puis 37.5mg et maintenant 25mg depuis 4-5mois. Ma psychiatre est catégorique, elle est sûr que je suis Schizophrène et que je dois prendre un traitement à vie. C'est vrai que pendant cette longue période sous cannabis je n'allais pas bien, timidité maladive/angoisses, sentiment de persécution, manque de motivation... et puis est arrivé cette psychose... A l’hôpital de jour avec le traitement, les premiers mois étaient très difficile, fatigue, tjrs mal dans ma peau, sentiments de persécution, grand manque d'élan, envie de rien... depuis cette crise donc depuis 1ans et 1 mois j'ai arrêter totalement le cannabis (mit a part 3 ou 4 fois 1 joint ) et c'est vrai qu'il y a de gros progrès, je me sens mieux dans ma peau, j'ai fait des progrès de sociabilisation moi le ver solitaire je me sens moi persécuté moins d'angoisses et de timidité MAIS le gros problème est mon manque d'élan pour faire les choses, grosse paresse et mal de vivre limite dépression et avec tout les témoignages sur les effets secondaires du RISPERDAL tout me laisse a penser que c'est le traitement qui me fait déprimer et me donne envie de rester au fond de mon lit quand je suis chez moi. J'en ai parler a la Psychiatre mais elle me dit que c'est la maladie qui fait ça. J'ai oublié de préciser que je prend un régulateur d'Humeur DEPAKINE chrono 500mg matin et soir... J'aimerais vraiment retrouver mon élan et ma joie de vivre en gros arrêter de déprimer, HELP Sinon j'envisage d’arrêter le traitement pour voir mais ça sens la rechute... Que faire?	"2015-01-31"^^<http://www.w3.org/2001/XMLSchema#date>	"1989-12-21"^^<http://www.w3.org/2001/XMLSchema#date>	female	RISPERDAL ou MALADIE
<http://forum.doctissimo.fr/medicaments/Neuroleptiques/risperdal-maladie-sujet_1612_1.htm>	<http://forum.doctissimo.fr/medicaments/Neuroleptiques/risperdal-maladie-sujet_1612_1.htm#post_0SatJan3100:00:00CET2015.ttl>	"0.02734375"^^<http://www.w3.org/2001/XMLSchema#double>		Bonjour a tous, J'ai fait une bouffée délirante aigue fin décembre 2013. Cela fesait 7ans que je fumais du Cannabis et j'en fumais avant que n'arrive cette crise qui a duré 1 à 2 semaines. Au bout de 3jours de crise on m'a fait hospitalisé en H.P. Ils m'ont mit sous RISPERDAL, le premier mois en cachet et depuis que je suis en Hopital de jour on me fait des injections de RISPERDAL, au début 50mg puis 37.5mg et maintenant 25mg depuis 4-5mois. Ma psychiatre est catégorique, elle est sûr que je suis Schizophrène et que je dois prendre un traitement à vie. C'est vrai que pendant cette longue période sous cannabis je n'allais pas bien, timidité maladive/angoisses, sentiment de persécution, manque de motivation... et puis est arrivé cette psychose... A l’hôpital de jour avec le traitement, les premiers mois étaient très difficile, fatigue, tjrs mal dans ma peau, sentiments de persécution, grand manque d'élan, envie de rien... depuis cette crise donc depuis 1ans et 1 mois j'ai arrêter totalement le cannabis (mit a part 3 ou 4 fois 1 joint ) et c'est vrai qu'il y a de gros progrès, je me sens mieux dans ma peau, j'ai fait des progrès de sociabilisation moi le ver solitaire je me sens moi persécuté moins d'angoisses et de timidité MAIS le gros problème est mon manque d'élan pour faire les choses, grosse paresse et mal de vivre limite dépression et avec tout les témoignages sur les effets secondaires du RISPERDAL tout me laisse a penser que c'est le traitement qui me fait déprimer et me donne envie de rester au fond de mon lit quand je suis chez moi. J'en ai parler a la Psychiatre mais elle me dit que c'est la maladie qui fait ça. J'ai oublié de préciser que je prend un régulateur d'Humeur DEPAKINE chrono 500mg matin et soir... J'aimerais vraiment retrouver mon élan et ma joie de vivre en gros arrêter de déprimer, HELP Sinon j'envisage d’arrêter le traitement pour voir mais ça sens la rechute... Que faire?	"2015-01-31"^^<http://www.w3.org/2001/XMLSchema#date>	"1989-12-21"^^<http://www.w3.org/2001/XMLSchema#date>	female	RISPERDAL ou MALADIE
<http://forum.doctissimo.fr/grossesse-bebe/clubs-infertilite/LesIACettes/aout-sujet_7586_1.htm>	<http://forum.doctissimo.fr/grossesse-bebe/clubs-infertilite/LesIACettes/aout-sujet_7586_1.htm#post_1TueSep1500:00:00CEST2015.ttl>	"0.0546875"^^<http://www.w3.org/2001/XMLSchema#double>		Coucou les filles Elo j espère encore te lire ici pour nous annoncer un beau ++++ Dalmoflo déso pour toi mais bon on va gérer hein. Zaiphira pareil j ai le moral dans les chaussettes ma petite dernière me demande tous les jours si bébé est la et ça me ramène tout le temps au fait que je n ai pas de temps à perdre mais en plus que mon corps ne rajeunit pas. Moi j aimerais pouvoir dépenser des sous mais malheureusement on est dans une mauvaise passe donc on se serre la ceinture, mais si tu as les sous tu as raison de te faire plaisir. Moi j ai arrêté la depakine traitement pour les migraines car je pensais être enceinte je n ai pas repris le traitement et depuis j ai migraines sur migraines mais je ne vais pas recommencer le traitement pour 1 mois.	"2015-09-15"^^<http://www.w3.org/2001/XMLSchema#date>			lac pour fin août
<http://forum.doctissimo.fr/grossesse-bebe/Sommeil-de-bebe/mois-reveille-cesse-sujet_5813_1.htm>	<http://forum.doctissimo.fr/grossesse-bebe/Sommeil-de-bebe/mois-reveille-cesse-sujet_5813_1.htm#post_0TueSep2400:00:00CEST2013.ttl>	"0.013671875"^^<http://www.w3.org/2001/XMLSchema#double>		Bonjour, J'ai eu l impression de me lire ! Que de points communs ! Ma fille a 14 mois et elle aussi se réveille entre 3 et 6 fois par nuit. Elle est TRÈS agitée. C est une petite prema.  Je lui remet aussi la tétine ce qui généralement suffit à ce qu elle se rendorme mais parfois elle se met a pleurer très fort et comme toi je cède pour éviter qu elle réveille toute la maison,  comme toi le papa travaille bcp et a vraiment du mal avec les réveils successifs et les pleurs, cela engendre souvent des tensions. Heureusement que nous sommes un couple solide. Nous avons deux autres enfants tout petits (3 et 5 ans) et je ne veux pas qu elle les réveille (ce qui arrive malheureusement très souvent). Parfois je lui donnais un bibe qu elle s avalait goulûment, parfois doliprane dans le doute de douleurs dentaires, parfois juste la tétine. Cela devient problématique car comme toi je suis épileptique et malgré ma Depakine et mon autre traitement je fais quelques crises qui me rendent encore plus fatiguée. Heureusement je ne travaille pas, et de par mon état de santé j ai pu avoir une place en crèche pour me reposer sinon je pense que je craquerais. Le manque de sommeil est terrible... Et se sentir seule a affronter ça est d autant plus terrible. Mon pédiatre me conseille lui aussi de la laisser pleurer, ce que j essais de faire mais c est vraiment difficile. Elle réveille tout le monde. Son programme est le suivant : réveil définitif entre 6h et 7h, je la remet au lit et elle se rendort souvent un peu après son bibe, lever à 8h, à 8h15 on part Enmener les grands a l Ecole, retour a la maison 8h45, je l habille, la change, on joue un peu, 10h petit biscuit et parfois petit jus d orange. 11h30 repas, pareil c est difficile d attendre plus tard car elle est nase. Sieste de 12h a 14h environ, lever, on joue ou on se balade, 16h goûter et on part chercher les Grands a l école et là commence ma marathon. On se pose tous et vers 17h30 je commence le bain de la puce, puis le bain des grands, ça finit vers 18h45. Puce dine en premier puis elle ronge un petit bout de pain dans sa chaise pendant que les grands dînent. Dodo 20h/20h30. En général elle dort bien jusqu a 23h et après c est le bordel... 23h, 1h, 3h, 5h et dernier réveil vers 6h/7h pour le bibe. Je dois avouer que c est vraiment difficile. Surtout qu il arrive souvent que je me lève aussi pour les grands. (Un cauchemars, un pipi, de l eau etc..). Les jours ou elle va en crèche, je suis un légume. Je fais les courses et tout ce qui concerne la maison et après je me pose complètement vidée. Je deviens irritable et je manque parfois de patience avec mes enfants. Parfois mon mari m embarque une nuit a l'hôtel pour faire une nuit complète et on fait garder les petits. Tout ca pour te dire que je n ai aucune recette miracle. Ma puce faisait bien ses nuits jusqu a ses 8 mois et depuis c est la cata. Je traine ces retards chroniques de sommeil depuis maintenant plus de 3 ans. Mon fils aussi a eu des nuits horribles jusqu a ses deux ans. Patience donc... On va juste essayer de faire attention de ne pas y laisser la santé parceque comme tu dois le savoir l épilepsie est difficile a traiter en cas de manque de sommeil. A un moment je faisais 2 crises par semaine. Toutes la nuit. Après une crise c est super dur d assumer tout ça avec une langue en bouillie et des courbatures partout. De mon côté je bénis le ciel d avoir pu obtenir une place en crèche. Sinon je pense que je ne tiendrais pas. Il est possible que ta puce sente aussi que tu es enceinte et que cela la perturbe. Pour mon fils, nous avons été voir un pédopsy et ça a règle le problème rapidement mais il était plus grand, il avait plus de deux. Une consultation peut aider. Désolée du pavé ! Mais \"ça fait du bien\" de voir qu on est pas seule ! Comme tu peux le voir il est 3h30 et j en suis a mon 4 eme levés. Plein de courage à toi !   Am'avoir accordé cette place en crèche.	"2013-09-24"^^<http://www.w3.org/2001/XMLSchema#date>			bebe de 13 mois ce reveille sans cesse
<http://forum.doctissimo.fr/grossesse-bebe/Sommeil-de-bebe/mois-reveille-cesse-sujet_5813_1.htm>	<http://forum.doctissimo.fr/grossesse-bebe/Sommeil-de-bebe/mois-reveille-cesse-sujet_5813_1.htm#post_3TueSep2400:00:00CEST2013.ttl>	"0.03125"^^<http://www.w3.org/2001/XMLSchema#double>		Ah oui l épilepsie c est une vraie merde. De mon côté j ai fait une allergie géante au lamictale donc pour moi c est Depakine et epitomax. Ici les crises sont généralisées et toujours de nuit. Heureusement j ai le droit de conduire. Mon épilepsie n est pas opérable et pharmaco résistante. C est une très bonne chose que ton fils aille a la crèche une fois par semaine. Peut être peux tu demander un entretien avec la directrice pour demander un jour de plus par semaine ou plus. En occasionnel. Ton fils remplacerait un absent. C est vraiment très important de se reposer dans notre cas. Ma dernière crise remonte a la semaine dernière et ça a été tellement violent que je me suis luxée l épaule. Mon mari n a rien entendu, je venais de reposer ma fille dans son lit. Comment se définissent tes crises partielles ? Moi j'ai pas mal d auras. Mon mari aussi ne m aide pas vraiment, mais il se défonce au boulot pour nous. Il part aussi bcp en déplacement, se lève a 6h le matin, travaille les dimanches. Du coup c est impensable qu il se lève la nuit. Il rentre le soir vers 20h30. Pas évident tout ça. Mais c est vrai que dans quelques années on sera plus cool.. J ai un peu d avance sur toi ! Ma plus petite a 1 an et les deux autres dorment relativement bien ! Merci l école qui les fatigue pas mal Pour ma part c est la crèche qui me sauve la santé. Enceinte tu devrais vraiment demander un jour de plus par semaine. en règle général les directrices sont très compréhensives. Sinon peut être peux tu confier ton fils quelques jours a ta famille ou mieux aller un peu chez tes parents ? Allez on lâche rien ! Repos quand on peut et courage quand on a la tête dans le sceau !	"2013-09-24"^^<http://www.w3.org/2001/XMLSchema#date>			bebe de 13 mois ce reveille sans cesse
<http://forum.doctissimo.fr/grossesse-bebe/Sommeil-de-bebe/mois-reveille-cesse-sujet_5813_1.htm>	<http://forum.doctissimo.fr/grossesse-bebe/Sommeil-de-bebe/mois-reveille-cesse-sujet_5813_1.htm#post_5TueSep2400:00:00CEST2013.ttl>	"0.0390625"^^<http://www.w3.org/2001/XMLSchema#double>		Non mes enfants ne m ont jamais vu. Je suis toujours en crise la nuit et les auras au coucher. Les déjà vu, les odeurs tout ça ne connais bien ! J ai aussi cette sensation flippante de sortir de moi. Je peux plus parler et je suis a côté de moi. Une horreur. Et puis la fatigue, je mets 3 bons jours en m en remettre a chaque fois. L'epitomax m a fait perdre 8 kilos mais je suis contente ! J avais pris 25 kg pour ma dernière grossesse ! Par contre j ai un caractère de merde. Je suis agressive. Je pète des câbles. Je pense vraiment devoir changer de traitement mais l epitomax m enlève mes migraines et c est tellement bon.   Le lamictal m a donne des plaques partout sur le corps. Une hallu ! Rivotril oui je connais, ça shoote trop, et surtout c est très dur de s en sevrer. J en ai eu d autres de médicaments mais j ai un trou de mémoire sur les noms (un effet sećon faire de l epitomax, les pertes de mémoire !) Je suis dans la phase ou on essais d équilibrer avec la Depakine (qui me fait reprendre le poids perdu avec epitomax ) Et epitomax matin et soir. Pas mal la puce sous le bras... Pourquoi pas si ça peut soulager !	"2013-09-24"^^<http://www.w3.org/2001/XMLSchema#date>			bebe de 13 mois ce reveille sans cesse
<http://forum.doctissimo.fr/medicaments/medicaments-grossesse/grossesse-epilepsie-depakine-sujet_143743_1.htm>	<http://forum.doctissimo.fr/medicaments/medicaments-grossesse/grossesse-epilepsie-depakine-sujet_143743_1.htm#post_0WedOct0500:00:00CEST2011.ttl>	"0.125"^^<http://www.w3.org/2001/XMLSchema#double>		Pour une future grossesse, j'avais changé de traitement de dépakine (voir les ravages provoqués sur ma petite fille, j'avais témoigné sous babn 44 et bajp à l'époque à ce propos, il y a 5 ans), je suis passée au lamictal (200 mg par jour) en monothérapie. Mon petit garçon a trois ans maintenant. J'aurai souhaité avoir des témoignages de personnes ayant eu un bébé en étant sous lamictal avec le même dosage. Mon petit garçon souffre d'un retard de langage très important : suspicion de dysphasie. A noter que j'avais arrêté la dépakine un an avant le début de ma grossesse sous lamictal.	"2011-10-05"^^<http://www.w3.org/2001/XMLSchema#date>			grossesse epilepsie et depakine...........
