"postURL	contentPost";;;
"http://forum.doctissimo.fr/grossesse-bebe/fausse-couche/fc-augmentation-hcg-sujet_20799_1.htm#post_0	Bonjour les filles, je ne sais pas si vous allez pouvoir m'aider. Donc, le 30 aout j'ai eu une injection de <b>METHOTREXATE</b> pour une GEU, mais qui n'a pas fonctionné puisque mon taux à continuer à augmenter, donc j,ai eu une coelioscopie conservatrice une semaine plus tard. Je suis retombé enceinte environ 1 mois après. Je sais je n'aurais pas du retomber enceinte aussi vite après l'injection de <b>METHOTREXATE</b> mais bon... J'ai donc eu un suivi très serré depuis le début de ma grossesse. au début jusqu'a 5 SA mes taux doublait bien. Mais Lundi le 24 ou mon taux était alors de 2054. Écho donne un sac qui correspond bien à mon nombre de SA. Jeudi le 27 taux à 2258.. n m'annonce une posible fausse couche.. je suis dévastée.. je pleure un bon coup. Je l'accepte, écho le lendemain: le sac à augmenter et ils pensent voir le sac vitellin, alors pas de curetage pour tout de suite. Lundi le 31 taux à 2285: verdict grossesse non évolutive vous allez faire une fausse couche madame, revenez jeudi on vous fera écho et curetage... Jeudi 3 novembre: écho et la revirement de situation, un petit embryon avec un coeur qui bat. Mais mon taux n'est qu'a 2495 ils me dise grossesse évolutive, vous reviendrai pour votre écho à 12 semaine.. Je suis contente mais très septique... je n,ai jamais vu d'histoire dans le genre bien se terminer... Avez vous des témoignage pour moi d'histoire qui se termine bien... ou mal aussi... Merci merci merci encore et désolée pour la longueur... je suis encore sous le choc et je n,en reviens tout simplement pas encore...";;;
"http://forum.doctissimo.fr/grossesse-bebe/grossesse-extra-uterine/geu-4sg-sujet_10997_1.htm#post_0	Coucou à toutes ! Voilà, je viens de faire une GEU à 4 semaines de grossesse. J'ai eu une injection de méthotrexate dans la nuit du 7 au 8/02/2014. J'aurai voulu savoir au bout de combien de temps (pour celles qui ont malheureusement vécu la même chose) avez-vous eu des saignements et/ou des douleurs? Et au bout de combien de temps votre taux est redescendu à zéro? Mon taux était à 921mUI le matin de l'injection. Merci d'avance de vos réponses.";;;
"http://forum.doctissimo.fr/grossesse-bebe/fertilite-infertilite/gonal-fausse-couche-sujet_216091_1.htm#post_0	Bonjour, Je m'appelle Carine, j'ai 26 ans et suis en essais bebe 2 depuis août 2010... Avril 2011, geu, 2 injections de <b>METHOTREXATE</b> mais opérée avec conservation de la trompe droite ... En septembre 2012 on commence pergotime sur 2 cycles, pas de bol j'ai de très gros troubles de la vision, donc on stoppe le traitement.. Fin novembre je commence gonal-f + ovitrelle, coup de chance, ça fonctionne du 1er coup... Mais le 16 janvier à 4sg, fausse couche précoce mais présomption de geu... Je recommence gonal-f dans quelques jours... Est ce que vous aussi avez vécue des fc précoces sous gonal-f? Je ne trouve aucuns témoignages à ce sujet... Les essais suivant se sont ils trouves concluant?? Merci du temps que vous m'accorderez.. Sincèrement, Carine";;;
"http://forum.doctissimo.fr/grossesse-bebe/grossesse-extra-uterine/semaine-injection-methotrexate-sujet_11291_1.htm#post_0	Bonjour à toutes, Depuis hier je suis inquiète car j'ai encore une douleur du côté de ma GEU presque une semaine après mon injection de metho. On m'a diagnostiqué une FC samedi 26 sept, j'étais à 4 SG. Pour moi ça été un drame...Ensuite mon taux Beta HCG n'a pas baissé donc direction hôpital le jeudi 1 oct. Diagnostic GEU, c'est ma deuxième...la 1ère en 2008 traitée par cœlioscopie..là on me fait une injection de méthotrexate...finalement je préférais la FC...donc re drame.. Sans rentrée dans les détails je suis allée dans 2 hôpitaux, vu 5 Gyneco en 5 jours, on m'a ponctionné mon sang sans arrêt, examinée à fond, bref ça n'a pas été facile avec le monde médical. Heureusement que mon chéri est très présent et me soutien à fond, parceque l'entourage c'est bof...ah oui et lundi j'apprend que son ex attend un bébé pour avril, le mien était pour mai...là tu te dis pourquoi moi je n'y arrive pas ? Voilà je suis hyper inquiète car j'ai 37 ans et je viens de faire cette récidive de GEU, je me demande si j'y arriverai  jour... Depuis hier j'ai une douleur du côté de ma GEU, la trompe gauche comme en 2008. Je me demande s'il n'y a pas des complications post méthotrexate, si tout s'est bien évacué, s'il y d'autres risques genre infection. Je précise que mon taux était à 28 lundi donc bien descendu, et que j'ai eu de grosses pertes. Je me suis dit que l'injection avait fonctionné. Mais là je n'ai plus de pertes et j'ai cette douleur...est ce que quelqu'un a eu ça parmis vous ? Merci pour vos réponses";;;
"http://forum.doctissimo.fr/grossesse-bebe/grossesse-extra-uterine/besoin-soutien-sujet_9352_1.htm#post_0	Coucou, Alors ce matin je stress a fond ! Jeudi je suis allée chez gygy pour suivi après 2ème <b>METHOTREXATE</b>, donc ça fesait 7 jours que j'avais eu l'injection, et mon taux est passée de 580 le jour de l'injection, a 300 jeudi... Jusque là j'étais contente !! Mais gygy m'a fait peur en disant que ça ne baissait pas assez et que en fonction des résultats de lundi... Ce matin donc... Il verrait pour plus plus ou moins une coelio mardi... Pour info j'ai pas de douleurs, Juste des petites sensations de pesanteur cote GEU de temps en temps, et je saigne depuis 9 jours, RAS a l'echo. Et apparement les saignements sont normaux. Qu'en pensez vous ? ... Résultats à 9h30... Emma";;;
"http://forum.doctissimo.fr/grossesse-bebe/clubs-infertilite/ClubOPKetMetformette/nouvelle-cherche-reconfort-sujet_7459_1.htm#post_0	Bonjour, Je sors de chez ma nouvelle gynéco qui est apparemment plus experte que la dernière et qui m'annonce que je suis OPK (bilan hormonal et échographie le prouve à la suite d'un an d'essais et de métrorragies répétées qui apparemment n'inquiétaient pas ma première gynécologue). Mais comme je suis actuellement suivie par elle pour une GEU traitée par méthotrexate j'ai d'abord l'obligation de 3 mois de pilule avant d'avoir un traitement d'Inofolic pour régulariser les cycles et l'ovulation. Bref, j'ai besoin de votre soutien et de vos conseils je suis un peu perdue...";;;
"http://forum.doctissimo.fr/grossesse-bebe/grossesse-extra-uterine/passe-injection-methotrexate-sujet_9841_1.htm#post_0	Bonjour, J'ai eu une injection de méthotrexate hier suite à un diagnostique de GEU. Grosse douleur au ventre lundi, taux Bhcp à 1445 mardi et à 1540 hier, rien dans l'utérus et grosseur dans la trompe droite. Aujourd'hui je me sens fatiguée, j'ai de grosses nausées et j'ai mal au ventre (comme pour des règles mais sans plus). Je voudrais savoir à quoi m'attendre pour les prochains jours. Douleurs? Sang? Je dois refaire une prise de sang jeudi prochain pour voir comment évolue mon taux (le docteur m'a dit qu'il n'était pas nécessaire de refaire une dosage avant car les premiers jours il risque de continuer à augmenter). Je vous remercie par avance pour vos réponses et témoignages. A très vite, Magamana";;;
"http://forum.doctissimo.fr/grossesse-bebe/grossesse-extra-uterine/hematosalpinx-persistant-besoin-sujet_10275_1.htm#post_0	Bonjour, J'ai fait une GEU en décembre avec deux injections de <b>METHOTREXATE</b> ( HCG a 4000 ). Tout allait bien jusqu'au moment ou je me suis vidée de mon sang pendant 10 min maximum puis plus rien... aux urgences un hématosalpinx etait apparu mais comme je ne saignais plus et que je n'avais pas de douleurs ils n'ont rien fait. Je suis aujourdh'ui a 20 de HCG donc c'est bientot fini mais  j'ai toujours mon hématosalpinx. Est ceque quelqu'un a eu un cas semblable, le salpinx va t il disparaitre?   j'ai peur que ce salpinx reste tout le temps. D'ailleurs je perds toujours du sang depuis le 20 decembre jour de l'injection.... Je suis stressée...";;;
"http://forum.doctissimo.fr/grossesse-bebe/grossesse-extra-uterine/histoire-geu-sujet_11168_1.htm#post_0	J'ai 36 ans, mon mari 37 ans et nous avons un garçon de 6 ans. Tout à commencé en Octobre 2012, après un TG positif quelques pertes de sang avec douleurs au bas ventre sont apparues quelques jours après. Directement je suis allez aux urgences c'était un samedi et la j'ai appris et entendu pour la 1ère fois ce qu'était un GEU, je ne savais même pas que ça pouvait exister. Entre écho et dosage B hcg, j'ai fait la va et vient entre hôpital et labo, pendant une semaine jusqu'à ce que le couperet tombe, vous faites une grossesse extra utérine, vous avez le chois entre pic pic et opération. J'étais anéantie du coup j'ai pris le Méthotrexate, ils m'ont piquée comme une jument et zoouu vous pouvez rentré chez vous sans plus d'explications ne serait ce que sur les effets secondaire et sur les interactions avec d'autres médicaments. Une semaine après le taux ne descendant pas assez suffisamment rebelote injection. Je vous passe les crises de larmes et le monde qui s'écroule autour de nous car vous le connaissez bien. Une semaine après la douleur avait augmenté et le taux pas assez baissé et je me suis trouvée le soir même sur la table d'opération, j'ai conservé ma trompe gauche... Nous avons repris les essais 4 ou 5 mois plus tard, avec toujours la peur de refaire une GEU. Finalement après presque 2 ans d'essais nous avons eu notre ++ le 03/01 j'ai fait une PdS le 05/01 à 315 UI et le 07/01 à 460 UI, j'ai commencé à tiquer un peu car ça n'avait pas doublé mais bon après je me suis dit ça va pas le refaire une 2ème fois. Et si finalement lundi dernier pertes de sang et douleurs pelviennes. Je suis allée aux urgences écho rien dans l'utérus , PdS taux à 1860, donc grossesse n'évoluant pas correctement, et au vue de mes antécédents pour gygy nouvelle GEU. L'après midi une pic pic de Méthotrexate. Demain je refais une PdS à 7h30, et je dois rester à jeun, RDV à 9h15 à l'hôpital et si taux pas assez diminuer et écho non concluante, opération dans la journée. Je stresse car je n'ai pas du tout envie de repasser sur le billard. En même temps cette fois ci j'ai eu beaucoup de saignement avec perte de gros caillots alors qu'en 2012, je n'avais eu quasi aucunes pertes de sang après les injections de Méthotrexate. Je croise les doigts pour que ça ai marché. Ils m'ont prévenu que je n'aurais pas de 2ème injections et que ce serait direct l'opération. Pour l'après GEU, je ne sais toujours pas si j'aurais le courage de retenter l'expérience, car j'ai tellement peur d'en refaire une 3ème. Merci de m'avoir lu.";;;
"http://forum.doctissimo.fr/grossesse-bebe/grossesse-extra-uterine/delai-conception-mtxsujet_10611_1.htm#post_0	Bonsoir, j'ai eu une GEu avec injection de Méthotrexate le 5/9, j'ai perdu du sang pendant 5 jours, mon taux de BHCG est bien redescendu, j'ai tel au gygy qui m'a dit de reprendre mon duphaston pour régulariser mon cycle... et juste avant de raccrocher il m'a ditde laisser passer un cycle et de revenir le voir à J14 de mon 2ème cycle! Savez vous s'il est réellement nécessaire d'attendre un cycle de +? Merci à vous. Miss Choune ( pressée de recommencer les essais )";;;
"http://forum.doctissimo.fr/grossesse-bebe/grossesse-extra-uterine/declenchees-duphaston-sujet_9743_1.htm#post_0	Bonjour! j'ai fait une geu decelée le 9mai, traités par <b>METHOTREXATE</b> le 15mai.. j'ai saigné avant et après l'injection cela a duré en tout 5 semaines. Ils se sont arrêtés debut juin. comme je suis o p k,,, on m'a demander de prendre duphaston du 20 au 30 juin. Mes règles sont arrivée dimanche soir est là elles sont déjà limite finie... d' habitude elle dur minimum 5 jours et en général dans les 7 et 8 jours... est-ce que ça peut être dû au duphaston ou est ce que normal aprés une geu ou on a saigné 5 semaines et on n'a pas attendu le retour de couche naturellement??? avez-vous déjà vécu cela ?merci de vos réponses!";;;
"http://forum.doctissimo.fr/grossesse-bebe/grossesse-extra-uterine/celio-sujet_10302_1.htm#post_0	Bonjour a toute Alors voilà la petite histoire En décembre test positif on m'annonce une geu qui sera en faite une fc Février ré test + et la taux qui stagne baisse remonte ! On me dit geu J'ai eu une injection de <b>METHOTREXATE</b> lundi soir, dur dur les jours suivant, la c'est un peu mieux ! Je revois le Gyneco ce matin toujours mon taux qui stagne je me dis normal fait le temps que le metho agisse mais la décision est prise il veut m'operer !! Donc opération vendredi matin ! A celle qui ont subit une celio, quels sont les suites, es ce douloureux ? Merci a toutes";;;
"http://forum.doctissimo.fr/grossesse-bebe/grossesse-extra-uterine/symptomes-injection-methotrex-sujet_11007_1.htm#post_0	Quels ont été vos symptômes/effets suite à votre injection <b>METHOTREXATE</b> ? J'ai eu une 1ère injection le samedi 15 février : très fatiguée, maux d'estomac et perte du gout. J'ai saigné mais pas bcp et 2-3 jours. Une 2ème injection le vendredi 21 février : tjrs fatiguée mais depuis cette nuit de gros maux en bas du ventre, mal au côté gauche et aux reins, et pas mal de perte de sang qui ne diminues pas. Et le moins glam' la diarrhée. A votre avis est-ce que cela veut dire que l'injection fonctionne ? C'est débile comme question mais vu que j'ai + de douleurs à la 2ème injection. Et j'avoue j'en ai ras le bol";;;
"http://forum.doctissimo.fr/grossesse-bebe/grossesse-extra-uterine/nouvelle-parmis-sujet_9334_1.htm#post_0	Bonjour, Je ne vais pas étaler mon parcours car c'est vraiment trop long... Je vais aller a l'essentiel. Ça fait 5 ans qu'on désire un bébé, FC en mai 2009, et GEU découverte il y a deux semaines -> traitée par <b>METHOTREXATE</b>, 1ère injection = echec, et la deuxième faite jeudi semble fonctionner. On est en parcours PMA depuis 2 ans, la aussi c'est long a expliquer, car cette grossesse était une grossesse naturelle. Je me sens triste, abattue, et très fatiguée (je saigne comme des règles malgres mon taux encore à 390 ce matin), gygy me dit que c'est normal. On a vécu 2 semaines horribles avec mon mari et ma famille... C'est compliqué, comment avez vous fait pour \""remonter\"" la pente ? J'ai de plus une très bonne amie qui doit accoucher en mai... Je le vis mal. Emma";;;
"http://forum.doctissimo.fr/grossesse-bebe/grossesse-extra-uterine/recherche-temoignages-sujet_8649_1.htm#post_0	Bon, pour faire bref, j'ai eu une injection de méthotrexate le 24/02/10 pour mettre un terme à une GEU. J'ai eu le feu vert de ma gygy pour reprendre les essais    au prochaine cycle donc, potentiellement, je pourrais être enceinte fin avril début mai, soit 2 moi après la fin de la GEU. Je suis super contente de reprendre les essais mais en même temps, quand je regarde les délais que les filles du fofo donnent avant la reprise, c'est généralement au moins 3 mois!! Qui a été enceinte super tôt après injection métho et comment s'est déroulé la grossesse (récidive? fausse couche? grossesse de rêve??). Merci les coupines!!";;;
